log,Model,Examination,Techniques,Test started,Test fail,Test fin,duration(ms),Initial,Tautology,ITS,BMC,Induction,PINS,PINSPOR,version
log339653741.txt,Eratosthenes-PT-200,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,8609,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-01track12Block1,LTLCardinality,-ltsminpath -its -smt ,18,0,18,6883,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-03track12BlockBoth,LTLCardinality,-ltsminpath -its -smt ,18,0,18,7264,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-02track12Block2,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,6109,0,0,0,0,0,0,0,201802092133
log339653741.txt,Eratosthenes-PT-500,StateSpace,-ltsminpath -its -smt ,5,0,5,7150,0,0,0,0,0,0,0,201802092133
log339653741.txt,DLCshifumi-PT-2a,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,8879,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-02track12Block2,LTLFireability,-ltsminpath -its -smt ,18,0,18,6875,0,0,0,0,0,0,0,201802092133
log339653741.txt,DrinkVendingMachine-COL-02,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,7900,0,0,0,0,0,0,0,201802092133
log339653741.txt,CSRepetitions-PT-02,LTLFireability,-ltsminpath -its -smt ,18,0,18,6341,0,0,0,0,0,0,0,201802092133
log339653741.txt,GPPP-PT-C0001N0000000001,LTLFireability,-ltsminpath -its -smt ,18,0,18,7527,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-05track28LR,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,6891,0,0,0,0,0,0,0,201802092133
log339653741.txt,GPPP-PT-C0100N0000000100,LTLCardinality,-ltsminpath -its -smt ,18,0,18,416691,0,0,0,0,0,0,0,201802092133
log339653741.txt,GPPP-PT-C0001N0000000010,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,5689,0,0,0,0,0,0,0,201802092133
log339653741.txt,CloudDeployment-PT-5a,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,4610,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-05track28LR,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,4299,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-06track28RL,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,4896,0,0,0,0,0,0,0,201802092133
log339653741.txt,AirplaneLD-COL-0010,LTLCardinality,-ltsminpath -its -smt ,18,0,18,7580,0,0,0,0,0,0,0,201802092133
log339653741.txt,DotAndBoxes-COL-2,CTLCardinality,-ltsminpath -its -smt ,18,0,18,5877,0,0,0,0,0,0,0,201802092133
log339653741.txt,GPPP-PT-C0001N0000000010,ReachabilityFireability,-ltsminpath -its -smt ,19,0,19,9376,0,0,0,0,0,0,0,201802092133
log339653741.txt,DotAndBoxes-COL-2,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,5820,0,0,0,0,0,0,0,201802092133
log339653741.txt,DotAndBoxes-COL-2,LTLCardinality,-ltsminpath -its -smt ,18,0,18,5551,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-03track12BlockBoth,LTLFireability,-ltsminpath -its -smt ,18,0,18,4090,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-06track28RL,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,5443,0,0,0,0,0,0,0,201802092133
log339653741.txt,GPPP-PT-C0001N0000000010,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,8058,0,0,0,0,0,0,0,201802092133
log339653741.txt,ERK-PT-001000,LTLCardinality,-ltsminpath -its -smt ,18,0,18,7437,0,0,0,0,0,0,0,201802092133
log339653741.txt,ERK-PT-001000,LTLFireability,-ltsminpath -its -smt ,18,0,18,6819,0,0,0,0,0,0,0,201802092133
log339653741.txt,CloudDeployment-PT-5a,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,5688,0,0,0,0,0,0,0,201802092133
log339653741.txt,DotAndBoxes-COL-2,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,5618,0,0,0,0,0,0,0,201802092133
log339653741.txt,CloudDeployment-PT-5a,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,5387,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-07track28RR,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3905,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-11ringRR,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,5193,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-04track28LL,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,4370,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-01track12Block1,CTLCardinality,-ltsminpath -its -smt ,18,0,18,3636,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-10ringRL,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,5046,0,0,0,0,0,0,0,201802092133
log339653741.txt,GPPP-PT-C0001N0000000010,LTLFireability,-ltsminpath -its -smt ,18,0,18,11896,0,0,0,0,0,0,0,201802092133
log339653741.txt,CSRepetitions-COL-02,CTLFireability,-ltsminpath -its -smt ,18,0,18,5835,0,0,0,0,0,0,0,201802092133
log339653741.txt,DrinkVendingMachine-COL-02,LTLFireability,-ltsminpath -its -smt ,18,0,18,6798,0,0,0,0,0,0,0,201802092133
log339653741.txt,BridgeAndVehicles-COL-V04P05N02,ReachabilityFireability,-ltsminpath -its -smt ,20,0,20,7358,0,0,0,0,0,0,0,201802092133
log339653741.txt,Diffusion2D-PT-D05N050,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,7354,0,0,0,0,0,0,0,201802092133
log339653741.txt,BridgeAndVehicles-COL-V04P05N02,CTLCardinality,-ltsminpath -its -smt ,18,0,18,7052,0,0,0,0,0,0,0,201802092133
log339653741.txt,GPPP-PT-C0001N0000000100,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,14139,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-10ringRL,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,5012,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-09ringLR,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,5385,0,0,0,0,0,0,0,201802092133
log339653741.txt,DLCshifumi-PT-2a,LTLFireability,-ltsminpath -its -smt ,18,0,18,5925,0,0,0,0,0,0,0,201802092133
log339653741.txt,GPPP-PT-C0001N0000000100,LTLFireability,-ltsminpath -its -smt ,18,0,18,11126,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-09ringLR,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,8571,0,0,0,0,0,0,0,201802092133
log339653741.txt,CSRepetitions-COL-02,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,10301,0,0,0,0,0,0,0,201802092133
log339653741.txt,AutoFlight-PT-05a,CTLCardinality,-ltsminpath -its -smt ,18,0,18,9732,0,0,0,0,0,0,0,201802092133
log339653741.txt,AirplaneLD-COL-0010,LTLFireability,-ltsminpath -its -smt ,18,0,18,11295,0,0,0,0,0,0,0,201802092133
log339653741.txt,CSRepetitions-COL-02,LTLCardinality,-ltsminpath -its -smt ,18,0,18,6822,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-11ringRR,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,5561,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-09ringLR,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,6171,0,0,0,0,0,0,0,201802092133
log339653741.txt,DLCshifumi-PT-2a,LTLCardinality,-ltsminpath -its -smt ,18,0,18,6622,0,0,0,0,0,0,0,201802092133
log339653741.txt,AutoFlight-PT-05a,LTLFireability,-ltsminpath -its -smt ,18,0,18,6348,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-10ringRL,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,6554,0,0,0,0,0,0,0,201802092133
log339653741.txt,DrinkVendingMachine-COL-02,CTLFireability,-ltsminpath -its -smt ,18,0,18,7141,0,0,0,0,0,0,0,201802092133
log339653741.txt,Diffusion2D-PT-D05N010,LTLFireability,-ltsminpath -its -smt ,18,0,18,6337,0,0,0,0,0,0,0,201802092133
log339653741.txt,BridgeAndVehicles-COL-V04P05N02,CTLFireability,-ltsminpath -its -smt ,18,0,18,8139,0,0,0,0,0,0,0,201802092133
log339653741.txt,CloudDeployment-PT-6a,CTLCardinality,-ltsminpath -its -smt ,18,0,18,6382,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-11ringRR,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,6287,0,0,0,0,0,0,0,201802092133
log339653741.txt,CloudDeployment-PT-6a,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,8109,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-08ringLL,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,6286,0,0,0,0,0,0,0,201802092133
log339653741.txt,CloudDeployment-PT-5a,LTLCardinality,-ltsminpath -its -smt ,18,0,18,7158,0,0,0,0,0,0,0,201802092133
log339653741.txt,GlobalResAllocation-COL-03,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,11347,0,0,0,0,0,0,0,201802092133
log339653741.txt,Diffusion2D-PT-D05N050,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,6278,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-08ringLL,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,7857,0,0,0,0,0,0,0,201802092133
log339653741.txt,AirplaneLD-PT-0200,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,11223,0,0,0,0,0,0,0,201802092133
log339653741.txt,AutoFlight-PT-06a,LTLCardinality,-ltsminpath -its -smt ,18,0,18,6757,0,0,0,0,0,0,0,201802092133
log339653741.txt,CloudDeployment-PT-6a,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,8240,0,0,0,0,0,0,0,201802092133
log339653741.txt,CloudDeployment-PT-6a,LTLFireability,-ltsminpath -its -smt ,18,0,18,6995,0,0,0,0,0,0,0,201802092133
log339653741.txt,Eratosthenes-PT-500,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,6004,0,0,0,0,0,0,0,201802092133
log339653741.txt,CSRepetitions-COL-02,LTLFireability,-ltsminpath -its -smt ,18,0,18,6515,0,0,0,0,0,0,0,201802092133
log339653741.txt,CloudDeployment-PT-5a,CTLFireability,-ltsminpath -its -smt ,18,0,18,6448,0,0,0,0,0,0,0,201802092133
log339653741.txt,DNAwalker-PT-08ringLL,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,7475,0,0,0,0,0,0,0,201802092133
log339653741.txt,DrinkVendingMachine-COL-02,ReachabilityFireability,-ltsminpath -its -smt ,19,0,19,8558,0,0,0,0,0,0,0,201802092133
log339653741.txt,ERK-PT-010000,LTLFireability,-ltsminpath -its -smt ,18,0,18,7787,0,0,0,0,0,0,0,201802092133
log339653741.txt,Eratosthenes-PT-500,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,5528,0,0,0,0,0,0,0,201802092133
log339653741.txt,CloudDeployment-PT-7a,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,7523,0,0,0,0,0,0,0,201802092133
log339653741.txt,GlobalResAllocation-COL-03,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,10721,0,0,0,0,0,0,0,201802092133
log339653741.txt,Eratosthenes-PT-500,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,6075,0,0,0,0,0,0,0,201802092133
log339653741.txt,DotAndBoxes-COL-2,LTLFireability,-ltsminpath -its -smt ,18,0,18,7923,0,0,0,0,0,0,0,201802092133
log339653741.txt,BridgeAndVehicles-PT-V04P05N02,LTLCardinality,-ltsminpath -its -smt ,18,0,18,6939,0,0,0,0,0,0,0,201802092133
log339653741.txt,AutoFlight-PT-01b,LTLFireability,-ltsminpath -its -smt ,18,0,18,45158,0,0,0,0,0,0,0,201802092133
log339653741.txt,GlobalResAllocation-PT-03,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,12068,0,0,0,0,0,0,0,201802092133
log339653741.txt,BridgeAndVehicles-PT-V04P05N02,LTLFireability,-ltsminpath -its -smt ,18,0,18,7903,0,0,0,0,0,0,0,201802092133
log339653741.txt,CloudDeployment-PT-5a,CTLCardinality,-ltsminpath -its -smt ,18,0,18,8400,0,0,0,0,0,0,0,201802092133
log339653741.txt,BridgeAndVehicles-PT-V04P05N02,CTLFireability,-ltsminpath -its -smt ,18,0,18,6561,0,0,0,0,0,0,0,201802092133
log339653741.txt,Diffusion2D-PT-D05N050,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,11198,0,0,0,0,0,0,0,201802092133
log339653741.txt,BridgeAndVehicles-COL-V04P05N02,LTLFireability,-ltsminpath -its -smt ,18,0,18,8275,0,0,0,0,0,0,0,201802092133
log339653741.txt,DotAndBoxes-COL-2,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,8630,0,0,0,0,0,0,0,201802092133
log339653741.txt,DotAndBoxes-COL-2,CTLFireability,-ltsminpath -its -smt ,18,0,18,9320,0,0,0,0,0,0,0,201802092133
log339653741.txt,AutoFlight-PT-06a,LTLFireability,-ltsminpath -its -smt ,18,0,18,11494,0,0,0,0,0,0,0,201802092133
log339653741.txt,AutoFlight-PT-05a,CTLFireability,-ltsminpath -its -smt ,18,0,18,12038,0,0,0,0,0,0,0,201802092133
log339653742.txt,AirplaneLD-COL-0010,CTLCardinality,-ltsminpath -its -smt ,18,0,18,7533,0,0,16,0,0,0,0,201802092147
log339653742.txt,AirplaneLD-PT-0010,CTLCardinality,-ltsminpath -its -smt ,18,0,18,2988,0,0,16,0,0,0,0,201802092147
log339653742.txt,BridgeAndVehicles-COL-V04P05N02,CTLCardinality,-ltsminpath -its -smt ,18,0,18,6552,0,0,16,0,0,0,0,201802092147
log339653742.txt,CSRepetitions-PT-02,CTLCardinality,-ltsminpath -its -smt ,18,0,18,3103,0,0,16,0,0,0,0,201802092147
log339653742.txt,DatabaseWithMutex-PT-02,CTLCardinality,-ltsminpath -its -smt ,18,0,18,2833,0,0,16,0,0,0,0,201802092147
log339653742.txt,DrinkVendingMachine-COL-02,CTLCardinality,-ltsminpath -its -smt ,18,0,18,5260,0,0,16,0,0,0,0,201802092147
log339653742.txt,Peterson-COL-2,CTLCardinality,-ltsminpath -its -smt ,18,0,18,10633,0,0,16,0,0,0,0,201802092147
log339653742.txt,Peterson-PT-2,CTLCardinality,-ltsminpath -its -smt ,18,0,18,11835,0,0,16,0,0,0,0,201802092147
log339653742.txt,Philosophers-COL-000005,CTLCardinality,-ltsminpath -its -smt ,18,0,18,4865,0,0,16,0,0,0,0,201802092147
log339653742.txt,SafeBus-COL-03,CTLCardinality,-ltsminpath -its -smt ,18,0,18,9418,0,0,16,0,0,0,0,201802092147
log339653742.txt,TokenRing-COL-005,CTLCardinality,-ltsminpath -its -smt ,18,0,18,5097,0,0,16,0,0,0,0,201802092147
log339653742.txt,TokenRing-PT-005,CTLCardinality,-ltsminpath -its -smt ,18,0,18,3389,0,0,16,0,0,0,0,201802092147
log339653743.txt,AirplaneLD-COL-0010,CTLFireability,-ltsminpath -its -smt ,18,0,18,10602,0,0,15,0,0,0,0,201802092147
log339653743.txt,AirplaneLD-COL-0010,LTLCardinality,-ltsminpath -its -smt ,18,0,18,8278,0,0,16,0,0,0,0,201802092147
log339653743.txt,AirplaneLD-COL-0010,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,5952,5,0,11,0,0,0,0,201802092147
log339653743.txt,AirplaneLD-COL-0010,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,5404,0,0,1,0,0,0,0,201802092147
log339653743.txt,AirplaneLD-COL-0010,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,7252,0,1,15,0,0,0,0,201802092147
log339653743.txt,AirplaneLD-COL-0010,StateSpace,-ltsminpath -its -smt ,5,0,5,5256,0,0,3,0,0,0,0,201802092147
log339653743.txt,AirplaneLD-COL-0010,UpperBounds,-ltsminpath -its -smt ,18,0,18,5108,0,0,16,0,0,0,0,201802092147
log339653743.txt,AirplaneLD-COL-0200,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,14244,0,0,1,0,0,0,0,201802092147
log339653743.txt,AirplaneLD-PT-0010,CTLFireability,-ltsminpath -its -smt ,18,0,18,3196,0,0,16,0,0,0,0,201802092147
log339653743.txt,AirplaneLD-PT-0010,LTLCardinality,-ltsminpath -its -smt ,18,0,18,3517,0,0,16,0,0,0,0,201802092147
log339653743.txt,AirplaneLD-PT-0010,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,4322,5,0,11,0,0,0,0,201802092147
log339653743.txt,AirplaneLD-PT-0010,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3359,0,0,1,0,0,0,0,201802092147
log339653743.txt,AirplaneLD-PT-0010,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,3562,0,0,16,0,0,0,0,201802092147
log339653743.txt,AirplaneLD-PT-0010,StateSpace,-ltsminpath -its -smt ,5,0,5,2703,0,0,3,0,0,0,0,201802092147
log339653743.txt,AirplaneLD-PT-0010,UpperBounds,-ltsminpath -its -smt ,18,0,18,2926,0,0,16,0,0,0,0,201802092147
log339653743.txt,Angiogenesis-PT-01,CTLCardinality,-ltsminpath -its -smt ,18,0,18,2780,0,0,16,0,0,0,0,201802092147
log339653743.txt,Angiogenesis-PT-01,CTLFireability,-ltsminpath -its -smt ,18,0,18,2829,0,0,16,0,0,0,0,201802092147
log339653743.txt,Angiogenesis-PT-01,LTLCardinality,-ltsminpath -its -smt ,18,0,18,3143,0,0,16,0,0,0,0,201802092147
log339653743.txt,Angiogenesis-PT-01,LTLFireability,-ltsminpath -its -smt ,18,0,18,3725,0,0,16,0,0,0,0,201802092147
log339653743.txt,Angiogenesis-PT-01,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,3320,9,0,7,0,0,0,0,201802092147
log339653743.txt,Angiogenesis-PT-01,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3445,0,0,1,0,0,0,0,201802092147
log339653743.txt,Angiogenesis-PT-01,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,3685,6,0,10,0,0,0,0,201802092147
log339653743.txt,Angiogenesis-PT-01,StateSpace,-ltsminpath -its -smt ,5,0,5,2602,0,0,3,0,0,0,0,201802092147
log339653743.txt,Angiogenesis-PT-01,UpperBounds,-ltsminpath -its -smt ,18,0,18,2598,0,0,16,0,0,0,0,201802092147
log339653743.txt,AutoFlight-PT-01a,CTLCardinality,-ltsminpath -its -smt ,18,0,18,2942,0,0,16,0,0,0,0,201802092147
log339653743.txt,AutoFlight-PT-01a,CTLFireability,-ltsminpath -its -smt ,18,0,18,2946,0,0,16,0,0,0,0,201802092147
log339653743.txt,AutoFlight-PT-01a,LTLCardinality,-ltsminpath -its -smt ,18,0,18,3428,0,0,16,0,0,0,0,201802092147
log339653743.txt,AutoFlight-PT-01a,LTLFireability,-ltsminpath -its -smt ,18,0,18,3408,0,0,16,0,0,0,0,201802092147
log339653743.txt,AutoFlight-PT-01a,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,3927,5,0,11,0,0,0,0,201802092147
log339653743.txt,AutoFlight-PT-01a,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3562,0,0,1,0,0,0,0,201802092147
log339653743.txt,AutoFlight-PT-01a,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,3795,12,0,4,0,0,0,0,201802092147
log339653743.txt,AutoFlight-PT-01a,StateSpace,-ltsminpath -its -smt ,5,0,5,2702,0,0,3,0,0,0,0,201802092147
log339653743.txt,AutoFlight-PT-01a,UpperBounds,-ltsminpath -its -smt ,18,0,18,2672,0,0,16,0,0,0,0,201802092147
log339653744.txt,AutoFlight-PT-01b,CTLFireability,-ltsminpath -its -smt ,18,0,18,565630,0,0,0,0,0,0,0,201802092147
log339653744.txt,AutoFlight-PT-01b,LTLCardinality,-ltsminpath -its -smt ,23,0,23,218663,0,0,0,0,0,0,0,201802092147
log339653744.txt,AutoFlight-PT-01b,LTLFireability,-ltsminpath -its -smt ,18,0,18,43746,0,0,0,0,0,0,0,201802092147
log339653744.txt,AutoFlight-PT-01b,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,6276,0,0,0,0,0,0,0,201802092147
log339653744.txt,AutoFlight-PT-01b,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,5320,0,0,0,0,0,0,0,201802092147
log339653744.txt,AutoFlight-PT-01b,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,5608,0,0,0,0,0,0,0,201802092147
log339653744.txt,AutoFlight-PT-01b,StateSpace,-ltsminpath -its -smt ,5,0,5,3569,0,0,0,0,0,0,0,201802092147
log339653744.txt,AutoFlight-PT-01b,UpperBounds,-ltsminpath -its -smt ,18,0,18,3274,0,0,0,0,0,0,0,201802092147
log339653744.txt,BridgeAndVehicles-COL-V04P05N02,CTLFireability,-ltsminpath -its -smt ,18,0,18,7943,0,0,0,0,0,0,0,201802092147
log339653744.txt,BridgeAndVehicles-COL-V04P05N02,LTLCardinality,-ltsminpath -its -smt ,18,0,18,13036,0,0,0,0,0,0,0,201802092147
log339653744.txt,BridgeAndVehicles-COL-V04P05N02,LTLFireability,-ltsminpath -its -smt ,18,0,18,10466,0,0,0,0,0,0,0,201802092147
log339653744.txt,BridgeAndVehicles-COL-V04P05N02,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,6737,0,0,0,0,0,0,0,201802092147
log339653744.txt,BridgeAndVehicles-COL-V04P05N02,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,5720,0,0,0,0,0,0,0,201802092147
log339653744.txt,BridgeAndVehicles-COL-V04P05N02,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,7840,0,0,0,0,0,0,0,201802092147
log339653744.txt,BridgeAndVehicles-COL-V04P05N02,StateSpace,-ltsminpath -its -smt ,5,0,5,5487,0,0,0,0,0,0,0,201802092147
log339653744.txt,BridgeAndVehicles-COL-V04P05N02,UpperBounds,-ltsminpath -its -smt ,18,0,18,5648,0,0,0,0,0,0,0,201802092147
log339653744.txt,CircadianClock-PT-000001,CTLCardinality,-ltsminpath -its -smt ,18,0,18,3284,0,0,0,0,0,0,0,201802092147
log339653744.txt,CircadianClock-PT-000001,CTLFireability,-ltsminpath -its -smt ,18,0,18,3207,0,0,0,0,0,0,0,201802092147
log339653744.txt,CircadianClock-PT-000001,LTLCardinality,-ltsminpath -its -smt ,18,0,18,3325,0,0,0,0,0,0,0,201802092147
log339653744.txt,CircadianClock-PT-000001,LTLFireability,-ltsminpath -its -smt ,18,0,18,3714,0,0,0,0,0,0,0,201802092147
log339653744.txt,CircadianClock-PT-000001,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,3736,0,0,0,0,0,0,0,201802092147
log339653744.txt,CircadianClock-PT-000001,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3633,0,0,0,0,0,0,0,201802092147
log339653744.txt,CircadianClock-PT-000001,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,4332,0,0,0,0,0,0,0,201802092147
log339653744.txt,CircadianClock-PT-000001,StateSpace,-ltsminpath -its -smt ,5,0,5,2759,0,0,0,0,0,0,0,201802092147
log339653744.txt,CircadianClock-PT-000001,UpperBounds,-ltsminpath -its -smt ,18,0,18,2802,0,0,0,0,0,0,0,201802092147
log339653744.txt,CircularTrains-PT-012,CTLCardinality,-ltsminpath -its -smt ,18,0,18,3050,0,0,0,0,0,0,0,201802092147
log339653744.txt,CircularTrains-PT-012,CTLFireability,-ltsminpath -its -smt ,18,0,18,3026,0,0,0,0,0,0,0,201802092147
log339653744.txt,CircularTrains-PT-012,LTLCardinality,-ltsminpath -its -smt ,18,0,18,3864,0,0,0,0,0,0,0,201802092147
log339653744.txt,CircularTrains-PT-012,LTLFireability,-ltsminpath -its -smt ,18,0,18,3926,0,0,0,0,0,0,0,201802092147
log339653744.txt,CircularTrains-PT-012,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,3512,0,0,0,0,0,0,0,201802092147
log339653744.txt,CircularTrains-PT-012,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3430,0,0,0,0,0,0,0,201802092147
log339653744.txt,CircularTrains-PT-012,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,3487,0,0,0,0,0,0,0,201802092147
log339653744.txt,CircularTrains-PT-012,StateSpace,-ltsminpath -its -smt ,5,0,5,2554,0,0,0,0,0,0,0,201802092147
log339653744.txt,CircularTrains-PT-012,UpperBounds,-ltsminpath -its -smt ,18,0,18,2787,0,0,0,0,0,0,0,201802092147
log339653744.txt,CSRepetitions-PT-02,CTLFireability,-ltsminpath -its -smt ,18,0,18,3940,0,0,0,0,0,0,0,201802092147
log339653744.txt,CSRepetitions-PT-02,LTLCardinality,-ltsminpath -its -smt ,18,0,18,4326,0,0,0,0,0,0,0,201802092147
log339653744.txt,CSRepetitions-PT-02,LTLFireability,-ltsminpath -its -smt ,18,0,18,4646,0,0,0,0,0,0,0,201802092147
log339653744.txt,CSRepetitions-PT-02,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,3899,0,0,0,0,0,0,0,201802092147
log339653744.txt,CSRepetitions-PT-02,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,5127,0,0,0,0,0,0,0,201802092147
log339653744.txt,CSRepetitions-PT-02,ReachabilityFireability,-ltsminpath -its -smt ,30,0,30,4537,0,0,0,0,0,0,0,201802092147
log339653744.txt,CSRepetitions-PT-02,StateSpace,-ltsminpath -its -smt ,5,0,5,2741,0,0,0,0,0,0,0,201802092147
log339653744.txt,CSRepetitions-PT-02,UpperBounds,-ltsminpath -its -smt ,18,0,18,3237,0,0,0,0,0,0,0,201802092147
log339653747.txt,DatabaseWithMutex-PT-02,CTLFireability,-ltsminpath -its -smt ,18,0,18,9133,0,0,0,0,0,0,0,201802092147
log339653747.txt,DatabaseWithMutex-PT-02,LTLCardinality,-ltsminpath -its -smt ,18,0,18,3705,0,0,0,0,0,0,0,201802092147
log339653747.txt,DatabaseWithMutex-PT-02,LTLFireability,-ltsminpath -its -smt ,18,0,18,4465,0,0,0,0,0,0,0,201802092147
log339653747.txt,DatabaseWithMutex-PT-02,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,4439,0,0,0,0,0,0,0,201802092147
log339653747.txt,DatabaseWithMutex-PT-02,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3814,0,0,0,0,0,0,0,201802092147
log339653747.txt,DatabaseWithMutex-PT-02,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,4154,0,0,0,0,0,0,0,201802092147
